report_id,category,district,amount,risk_score,status
SX-102642,upi_fraud,Pune,501731,80,investigating
SX-102643,phishing,Jaipur,401108,16,resolved
SX-102644,digital_arrest,Chennai,195748,64,resolved
SX-102645,phishing,Pune,286073,21,verified
SX-102646,counterfeit,Pune,328326,46,resolved
SX-102647,phishing,Jaipur,458855,88,submitted
SX-102648,scam_call,Mumbai,218839,96,investigating
SX-102649,phishing,Mumbai,202031,22,submitted
SX-102650,digital_arrest,Lucknow,349084,86,submitted
SX-102651,counterfeit,Kolkata,559914,63,investigating
SX-102652,digital_arrest,Bengaluru,409960,73,investigating
SX-102653,digital_arrest,Lucknow,607133,58,resolved
SX-102654,upi_fraud,Kolkata,240744,74,verified
SX-102655,upi_fraud,Pune,557755,55,investigating
SX-102656,counterfeit,Central Delhi,510480,73,investigating
SX-102657,upi_fraud,Mumbai,231837,26,resolved
SX-102658,upi_fraud,Kolkata,448367,62,submitted
SX-102659,upi_fraud,Chennai,662509,34,resolved
SX-102660,counterfeit,Central Delhi,372871,32,investigating
SX-102661,upi_fraud,Lucknow,200945,27,submitted
SX-102662,upi_fraud,Jaipur,434287,95,verified
SX-102663,scam_call,Jaipur,390211,88,verified
SX-102664,phishing,Jaipur,12529,37,resolved
SX-102665,scam_call,Mumbai,500104,34,resolved
SX-102666,digital_arrest,Jaipur,549017,20,submitted
SX-102667,upi_fraud,Bengaluru,760786,68,verified
SX-102668,phishing,Central Delhi,717781,65,verified
SX-102669,upi_fraud,Mumbai,685949,48,verified
SX-102670,upi_fraud,Kolkata,304486,59,verified
SX-102671,phishing,Central Delhi,183565,74,submitted
SX-102672,upi_fraud,Central Delhi,63922,90,verified
SX-102673,digital_arrest,Lucknow,691075,53,investigating
SX-102674,upi_fraud,Pune,198891,89,submitted
SX-102675,digital_arrest,Pune,58594,65,verified
SX-102676,scam_call,Pune,664067,58,verified
SX-102677,digital_arrest,Lucknow,543534,35,submitted
SX-102678,upi_fraud,Kolkata,87896,96,resolved
SX-102679,scam_call,Central Delhi,404426,50,investigating
SX-102680,digital_arrest,Bengaluru,444837,67,investigating
SX-102681,phishing,Chennai,84213,42,investigating
SX-102682,counterfeit,Jaipur,314885,59,verified
SX-102683,upi_fraud,Central Delhi,428316,56,investigating
SX-102684,scam_call,Lucknow,663023,42,resolved
SX-102685,scam_call,Pune,758075,63,investigating
SX-102686,upi_fraud,Lucknow,692682,65,submitted
SX-102687,upi_fraud,Chennai,205986,55,investigating
SX-102688,counterfeit,Pune,113529,35,resolved
SX-102689,counterfeit,Kolkata,719747,91,verified
SX-102690,scam_call,Kolkata,184416,39,resolved
SX-102691,phishing,Chennai,534141,36,resolved
SX-102692,scam_call,Jaipur,285616,68,submitted
SX-102693,phishing,Bengaluru,108083,47,investigating
SX-102694,digital_arrest,Lucknow,497179,93,investigating
SX-102695,digital_arrest,Chennai,683113,62,investigating
SX-102696,counterfeit,Mumbai,446256,91,resolved
SX-102697,phishing,Chennai,624490,19,verified
SX-102698,upi_fraud,Central Delhi,619011,38,verified
SX-102699,counterfeit,Bengaluru,244810,23,verified
SX-102700,scam_call,Central Delhi,732527,77,submitted
SX-102701,digital_arrest,Mumbai,114301,80,verified
SX-102702,counterfeit,Central Delhi,182924,75,resolved
SX-102703,digital_arrest,Bengaluru,355725,52,resolved
SX-102704,upi_fraud,Central Delhi,454543,33,submitted
SX-102705,scam_call,Bengaluru,17306,77,verified
SX-102706,phishing,Mumbai,551439,37,investigating
SX-102707,scam_call,Chennai,598014,93,investigating
SX-102708,scam_call,Bengaluru,779003,31,resolved
SX-102709,upi_fraud,Kolkata,759347,43,investigating
SX-102710,upi_fraud,Bengaluru,634916,50,investigating
SX-102711,digital_arrest,Lucknow,478837,60,investigating
SX-102712,upi_fraud,Bengaluru,166826,97,investigating
SX-102713,digital_arrest,Chennai,359976,31,verified
SX-102714,phishing,Jaipur,81722,61,resolved
SX-102715,phishing,Jaipur,746317,97,resolved
SX-102716,counterfeit,Chennai,530277,26,submitted
SX-102717,phishing,Central Delhi,126635,90,submitted
SX-102718,scam_call,Lucknow,195298,76,submitted
SX-102719,upi_fraud,Mumbai,562809,61,resolved
SX-102720,phishing,Mumbai,377824,42,verified
SX-102721,scam_call,Central Delhi,693520,63,submitted
SX-102722,counterfeit,Kolkata,332977,64,investigating
SX-102723,upi_fraud,Lucknow,371539,45,verified
SX-102724,phishing,Jaipur,317463,58,submitted
SX-102725,upi_fraud,Mumbai,411700,74,resolved
SX-102726,counterfeit,Chennai,484063,35,verified
SX-102727,counterfeit,Central Delhi,789173,83,resolved
SX-102728,scam_call,Jaipur,399834,89,submitted
SX-102729,phishing,Bengaluru,371178,61,resolved
SX-102730,phishing,Bengaluru,133349,90,resolved
SX-102731,digital_arrest,Jaipur,789699,87,resolved
SX-102732,digital_arrest,Jaipur,585600,79,submitted
SX-102733,counterfeit,Kolkata,238823,65,resolved
SX-102734,counterfeit,Chennai,424122,28,investigating
SX-102735,scam_call,Pune,625624,25,verified
SX-102736,scam_call,Kolkata,685206,40,investigating
SX-102737,digital_arrest,Lucknow,38290,15,verified
SX-102738,scam_call,Kolkata,198541,36,submitted
SX-102739,counterfeit,Bengaluru,45595,79,investigating
SX-102740,phishing,Central Delhi,723032,22,resolved
SX-102741,digital_arrest,Lucknow,553435,36,submitted
SX-102742,digital_arrest,Lucknow,446101,59,verified
SX-102743,scam_call,Mumbai,544786,50,verified
SX-102744,upi_fraud,Chennai,524947,33,verified
SX-102745,digital_arrest,Central Delhi,672514,39,submitted
SX-102746,counterfeit,Kolkata,255471,32,verified
SX-102747,counterfeit,Mumbai,582225,93,verified
SX-102748,counterfeit,Jaipur,84275,90,resolved
SX-102749,counterfeit,Chennai,288593,85,resolved
SX-102750,phishing,Pune,268539,42,resolved
SX-102751,scam_call,Bengaluru,230052,22,resolved
SX-102752,upi_fraud,Kolkata,94398,33,investigating
SX-102753,upi_fraud,Kolkata,128484,17,resolved
SX-102754,scam_call,Jaipur,605813,41,resolved
SX-102755,counterfeit,Kolkata,741658,27,investigating
SX-102756,upi_fraud,Chennai,687917,75,verified
SX-102757,upi_fraud,Jaipur,479809,90,verified
SX-102758,digital_arrest,Lucknow,147424,36,resolved
SX-102759,upi_fraud,Central Delhi,382674,40,verified
SX-102760,counterfeit,Kolkata,100121,22,resolved
SX-102761,upi_fraud,Central Delhi,316164,77,verified
SX-102762,counterfeit,Bengaluru,402825,41,resolved
SX-102763,scam_call,Chennai,255271,94,verified
SX-102764,upi_fraud,Pune,656077,73,investigating
SX-102765,counterfeit,Jaipur,224012,16,investigating
SX-102766,digital_arrest,Pune,646278,42,verified
SX-102767,upi_fraud,Central Delhi,612443,32,investigating
SX-102768,phishing,Pune,384840,62,submitted
SX-102769,counterfeit,Central Delhi,44656,66,investigating
SX-102770,scam_call,Mumbai,37087,22,resolved
SX-102771,upi_fraud,Jaipur,259402,70,resolved
SX-102772,digital_arrest,Jaipur,103060,91,verified
SX-102773,upi_fraud,Chennai,181061,69,resolved
SX-102774,phishing,Jaipur,680837,31,submitted
SX-102775,phishing,Bengaluru,286947,88,investigating
SX-102776,digital_arrest,Lucknow,604829,50,resolved
SX-102777,scam_call,Kolkata,329052,69,investigating
SX-102778,phishing,Jaipur,42185,50,verified
SX-102779,upi_fraud,Mumbai,356951,82,investigating
SX-102780,scam_call,Pune,398647,76,submitted
SX-102781,scam_call,Central Delhi,250024,27,submitted
SX-102782,phishing,Chennai,726270,42,verified
SX-102783,digital_arrest,Mumbai,76371,59,verified
SX-102784,counterfeit,Chennai,141788,22,investigating
SX-102785,upi_fraud,Kolkata,591601,22,submitted
SX-102786,phishing,Chennai,715227,23,verified
SX-102787,scam_call,Pune,1811,92,investigating
SX-102788,phishing,Pune,183376,57,resolved
SX-102789,scam_call,Lucknow,479647,94,verified
SX-102790,upi_fraud,Kolkata,295254,26,investigating
SX-102791,upi_fraud,Pune,336671,91,submitted
SX-102792,phishing,Chennai,232578,15,resolved
SX-102793,digital_arrest,Central Delhi,559130,56,verified
SX-102794,counterfeit,Jaipur,752627,19,submitted
SX-102795,digital_arrest,Pune,272664,85,resolved
SX-102796,digital_arrest,Jaipur,545037,16,verified
SX-102797,digital_arrest,Bengaluru,337251,21,verified
SX-102798,phishing,Chennai,504395,49,resolved
SX-102799,scam_call,Central Delhi,639130,41,submitted
SX-102800,counterfeit,Chennai,559669,75,submitted
SX-102801,upi_fraud,Central Delhi,502903,21,verified
SX-102802,counterfeit,Jaipur,216369,64,submitted
SX-102803,upi_fraud,Chennai,232625,84,investigating
SX-102804,digital_arrest,Kolkata,445126,50,investigating
SX-102805,upi_fraud,Jaipur,777701,89,submitted
SX-102806,phishing,Jaipur,524976,64,investigating
SX-102807,upi_fraud,Bengaluru,529889,54,resolved
SX-102808,scam_call,Bengaluru,219647,83,verified
SX-102809,upi_fraud,Chennai,51058,49,submitted
SX-102810,counterfeit,Pune,440638,80,submitted
SX-102811,digital_arrest,Lucknow,98767,68,investigating
SX-102812,digital_arrest,Mumbai,755024,69,investigating
SX-102813,upi_fraud,Jaipur,421359,65,resolved
SX-102814,counterfeit,Chennai,126481,23,resolved
SX-102815,scam_call,Lucknow,189113,17,resolved
SX-102816,scam_call,Mumbai,629602,60,submitted
SX-102817,digital_arrest,Kolkata,326762,89,verified
SX-102818,counterfeit,Lucknow,586191,52,verified
SX-102819,digital_arrest,Kolkata,488083,48,submitted
SX-102820,upi_fraud,Central Delhi,303748,95,resolved
SX-102821,counterfeit,Mumbai,42525,37,investigating
SX-102822,counterfeit,Lucknow,98971,64,verified
SX-102823,upi_fraud,Pune,618427,68,submitted
SX-102824,upi_fraud,Pune,685185,68,submitted
SX-102825,phishing,Central Delhi,570189,20,investigating
SX-102826,upi_fraud,Central Delhi,371326,96,submitted
SX-102827,digital_arrest,Chennai,608220,21,verified
SX-102828,phishing,Lucknow,68415,15,resolved
SX-102829,digital_arrest,Bengaluru,641251,95,verified
SX-102830,counterfeit,Kolkata,619340,59,resolved
SX-102831,phishing,Chennai,122520,73,submitted
SX-102832,digital_arrest,Central Delhi,283427,37,resolved
SX-102833,phishing,Kolkata,6563,88,verified
SX-102834,digital_arrest,Pune,285095,19,investigating
SX-102835,counterfeit,Mumbai,48914,75,verified
SX-102836,digital_arrest,Lucknow,391950,90,verified
SX-102837,counterfeit,Bengaluru,97431,60,verified
SX-102838,phishing,Lucknow,484743,92,submitted
SX-102839,upi_fraud,Mumbai,377535,51,resolved
SX-102840,counterfeit,Pune,428289,50,submitted
SX-102841,upi_fraud,Chennai,616752,41,submitted
SX-102842,digital_arrest,Lucknow,708774,38,verified
SX-102843,upi_fraud,Lucknow,637609,20,resolved
SX-102844,counterfeit,Mumbai,141438,17,verified
SX-102845,counterfeit,Central Delhi,77809,72,investigating
SX-102846,scam_call,Central Delhi,320918,23,submitted
SX-102847,upi_fraud,Jaipur,599647,35,resolved
SX-102848,scam_call,Kolkata,458379,83,investigating
SX-102849,counterfeit,Bengaluru,569789,77,submitted
SX-102850,phishing,Mumbai,486703,49,verified
SX-102851,counterfeit,Mumbai,630657,51,submitted
SX-102852,phishing,Chennai,577899,19,submitted
SX-102853,phishing,Mumbai,470674,82,verified
SX-102854,scam_call,Central Delhi,741700,44,submitted
SX-102855,phishing,Central Delhi,125463,71,submitted
SX-102856,scam_call,Pune,37807,23,resolved
SX-102857,digital_arrest,Mumbai,405277,66,submitted
SX-102858,digital_arrest,Jaipur,330774,98,investigating
SX-102859,scam_call,Pune,208664,48,investigating
SX-102860,upi_fraud,Chennai,655891,87,submitted
SX-102861,digital_arrest,Lucknow,652908,15,submitted
SX-102862,phishing,Lucknow,163099,60,submitted
SX-102863,phishing,Central Delhi,339595,48,submitted
SX-102864,digital_arrest,Central Delhi,379722,94,resolved
SX-102865,counterfeit,Jaipur,459728,32,resolved
SX-102866,phishing,Pune,399234,37,submitted
SX-102867,counterfeit,Kolkata,271533,87,submitted
SX-102868,counterfeit,Central Delhi,498621,88,verified
SX-102869,digital_arrest,Chennai,414952,42,verified
SX-102870,upi_fraud,Mumbai,658996,20,verified
SX-102871,phishing,Bengaluru,94834,44,investigating
SX-102872,scam_call,Jaipur,149084,26,verified
SX-102873,phishing,Lucknow,483477,20,verified
SX-102874,digital_arrest,Lucknow,524843,21,resolved
SX-102875,upi_fraud,Kolkata,211218,60,submitted
SX-102876,digital_arrest,Lucknow,120434,17,resolved
SX-102877,phishing,Lucknow,372375,85,submitted
SX-102878,digital_arrest,Lucknow,759977,47,investigating
SX-102879,counterfeit,Kolkata,576911,69,verified
SX-102880,counterfeit,Mumbai,185443,88,verified
SX-102881,upi_fraud,Kolkata,131014,89,investigating
SX-102882,upi_fraud,Jaipur,278190,67,resolved
SX-102883,upi_fraud,Mumbai,98575,37,submitted
SX-102884,digital_arrest,Kolkata,108351,44,submitted
SX-102885,upi_fraud,Bengaluru,89766,15,submitted
SX-102886,phishing,Kolkata,510252,23,investigating
SX-102887,upi_fraud,Pune,285532,36,verified
SX-102888,phishing,Pune,35449,63,investigating
SX-102889,counterfeit,Central Delhi,736796,25,resolved
SX-102890,digital_arrest,Mumbai,420838,28,investigating
SX-102891,phishing,Kolkata,669485,20,resolved
SX-102892,digital_arrest,Jaipur,43621,26,submitted
SX-102893,scam_call,Central Delhi,770833,40,investigating
SX-102894,scam_call,Bengaluru,660962,72,resolved
SX-102895,scam_call,Chennai,275362,79,verified
SX-102896,phishing,Lucknow,494142,94,resolved
SX-102897,digital_arrest,Chennai,310712,67,investigating
SX-102898,upi_fraud,Mumbai,83609,92,verified
SX-102899,counterfeit,Jaipur,607226,47,verified
SX-102900,counterfeit,Mumbai,542712,79,submitted
SX-102901,scam_call,Central Delhi,410279,36,verified
SX-102902,scam_call,Bengaluru,175670,90,investigating
SX-102903,scam_call,Chennai,470329,66,verified
SX-102904,digital_arrest,Mumbai,214579,30,submitted
SX-102905,digital_arrest,Central Delhi,111054,33,submitted
SX-102906,scam_call,Central Delhi,685110,47,submitted
SX-102907,upi_fraud,Jaipur,90812,54,verified
SX-102908,scam_call,Kolkata,570340,91,resolved
SX-102909,scam_call,Bengaluru,144581,45,investigating
SX-102910,upi_fraud,Jaipur,538782,73,resolved
SX-102911,digital_arrest,Jaipur,473490,27,submitted
SX-102912,scam_call,Mumbai,521368,74,investigating
SX-102913,digital_arrest,Jaipur,225517,72,submitted
SX-102914,digital_arrest,Kolkata,78784,66,submitted
SX-102915,counterfeit,Pune,432971,18,verified
SX-102916,digital_arrest,Mumbai,360874,72,submitted
SX-102917,digital_arrest,Pune,419436,96,resolved
SX-102918,counterfeit,Central Delhi,559207,92,verified
SX-102919,scam_call,Kolkata,85951,30,resolved
SX-102920,phishing,Jaipur,94955,22,investigating
SX-102921,digital_arrest,Mumbai,182967,82,verified
SX-102922,upi_fraud,Lucknow,538532,84,resolved
SX-102923,counterfeit,Jaipur,775324,99,verified
SX-102924,digital_arrest,Pune,209359,37,investigating
SX-102925,upi_fraud,Mumbai,502176,40,resolved
SX-102926,phishing,Chennai,210524,19,submitted
SX-102927,digital_arrest,Bengaluru,410108,56,investigating
SX-102928,digital_arrest,Pune,41360,69,resolved
SX-102929,counterfeit,Pune,788865,60,submitted
SX-102930,scam_call,Mumbai,216209,92,resolved
SX-102931,counterfeit,Mumbai,125990,80,resolved
SX-102932,upi_fraud,Lucknow,247160,51,submitted
SX-102933,digital_arrest,Jaipur,47532,79,verified
SX-102934,upi_fraud,Central Delhi,171546,36,resolved
SX-102935,scam_call,Pune,489974,17,investigating
SX-102936,digital_arrest,Pune,490843,77,submitted
SX-102937,upi_fraud,Central Delhi,111756,35,submitted
SX-102938,counterfeit,Bengaluru,636487,28,investigating
SX-102939,upi_fraud,Mumbai,200557,37,submitted
SX-102940,scam_call,Central Delhi,170431,95,resolved
SX-102941,phishing,Bengaluru,359085,98,resolved
SX-102942,digital_arrest,Pune,303319,94,resolved
SX-102943,upi_fraud,Central Delhi,216546,18,submitted
SX-102944,counterfeit,Mumbai,489033,64,submitted
SX-102945,digital_arrest,Chennai,347590,63,investigating
SX-102946,counterfeit,Central Delhi,730410,48,verified
SX-102947,upi_fraud,Mumbai,390453,64,submitted
SX-102948,counterfeit,Central Delhi,770361,65,submitted
SX-102949,digital_arrest,Pune,174768,66,resolved
SX-102950,counterfeit,Kolkata,46765,37,submitted
SX-102951,phishing,Central Delhi,30722,34,investigating
SX-102952,scam_call,Lucknow,17215,32,investigating
SX-102953,phishing,Central Delhi,409230,88,verified
SX-102954,phishing,Pune,731866,59,investigating
SX-102955,upi_fraud,Lucknow,444315,97,resolved
SX-102956,counterfeit,Chennai,440104,26,verified
SX-102957,scam_call,Jaipur,598905,73,verified
SX-102958,upi_fraud,Lucknow,342749,78,investigating
SX-102959,counterfeit,Chennai,385639,94,investigating
SX-102960,scam_call,Kolkata,258967,39,verified
SX-102961,phishing,Central Delhi,470955,56,investigating
SX-102962,scam_call,Pune,288213,99,verified
SX-102963,digital_arrest,Mumbai,777102,40,verified
SX-102964,counterfeit,Kolkata,664855,44,resolved
SX-102965,counterfeit,Kolkata,63299,67,verified
SX-102966,scam_call,Lucknow,38723,90,resolved
SX-102967,digital_arrest,Central Delhi,315701,57,verified
SX-102968,upi_fraud,Chennai,201960,46,investigating
SX-102969,counterfeit,Bengaluru,477937,89,submitted
SX-102970,phishing,Mumbai,25266,37,investigating
SX-102971,counterfeit,Chennai,165362,90,submitted
SX-102972,counterfeit,Lucknow,737650,44,investigating
SX-102973,upi_fraud,Kolkata,484732,62,resolved
SX-102974,digital_arrest,Central Delhi,485686,84,investigating
SX-102975,counterfeit,Lucknow,385989,29,verified
SX-102976,scam_call,Lucknow,28435,20,verified
SX-102977,upi_fraud,Lucknow,741504,26,verified
SX-102978,counterfeit,Bengaluru,45084,43,submitted
SX-102979,digital_arrest,Lucknow,600174,37,resolved
SX-102980,scam_call,Central Delhi,642948,60,verified
SX-102981,upi_fraud,Jaipur,251535,78,investigating
SX-102982,scam_call,Chennai,766976,50,submitted
SX-102983,counterfeit,Chennai,274836,52,investigating
SX-102984,counterfeit,Mumbai,256714,23,resolved
SX-102985,upi_fraud,Jaipur,316096,45,resolved
SX-102986,counterfeit,Bengaluru,326322,45,investigating
SX-102987,scam_call,Central Delhi,647656,93,submitted
SX-102988,digital_arrest,Chennai,148279,20,resolved
SX-102989,phishing,Kolkata,137871,89,resolved
SX-102990,scam_call,Kolkata,690974,19,investigating
SX-102991,phishing,Bengaluru,497067,89,verified
SX-102992,upi_fraud,Central Delhi,651023,29,resolved
SX-102993,upi_fraud,Mumbai,221915,65,resolved
SX-102994,scam_call,Bengaluru,738282,99,verified
SX-102995,counterfeit,Kolkata,252298,37,resolved
SX-102996,counterfeit,Chennai,3660,36,verified
SX-102997,scam_call,Jaipur,89975,41,resolved
SX-102998,upi_fraud,Pune,647723,78,verified
SX-102999,phishing,Pune,517846,60,investigating
